window_id,file,win_idx,true_label,predicted,prob,correct,cam_peak_hz,cam_peak_band,sig_peak_hz,sig_peak_band
BKG_19444,aaaaardf_s005_t004.pt,100,0,BACKGROUND,0.008,True,2,Delta,2,Delta
BKG_19445,aaaaardf_s005_t004.pt,101,0,BACKGROUND,0.0346,True,2,Delta,2,Delta
BKG_19446,aaaaardf_s005_t004.pt,102,0,BACKGROUND,0.0289,True,11,Alpha,2,Delta
BKG_19447,aaaaardf_s005_t004.pt,103,0,BACKGROUND,0.0266,True,2,Delta,2,Delta
BKG_19448,aaaaardf_s005_t004.pt,104,0,BACKGROUND,0.008,True,21,Beta,2,Delta
BKG_19449,aaaaardf_s005_t004.pt,105,0,BACKGROUND,0.0114,True,11,Alpha,2,Delta
BKG_19450,aaaaardf_s005_t004.pt,106,0,BACKGROUND,0.0126,True,2,Delta,2,Delta
BKG_19451,aaaaardf_s005_t004.pt,107,0,BACKGROUND,0.0166,True,11,Alpha,2,Delta
BKG_19452,aaaaardf_s005_t004.pt,108,0,BACKGROUND,0.0238,True,11,Alpha,2,Delta
BKG_19453,aaaaardf_s005_t004.pt,109,0,BACKGROUND,0.0532,True,30,Beta,2,Delta
BKG_19454,aaaaardf_s005_t004.pt,110,0,BACKGROUND,0.0261,True,21,Beta,2,Delta
BKG_19455,aaaaardf_s005_t004.pt,111,0,BACKGROUND,0.019,True,21,Beta,2,Delta
BKG_19456,aaaaardf_s005_t004.pt,112,0,BACKGROUND,0.0092,True,11,Alpha,2,Delta
BKG_19457,aaaaardf_s005_t004.pt,113,0,BACKGROUND,0.0072,True,11,Alpha,2,Delta
BKG_19458,aaaaardf_s005_t004.pt,114,0,BACKGROUND,0.0096,True,11,Alpha,2,Delta
BKG_19459,aaaaardf_s005_t004.pt,115,0,BACKGROUND,0.0172,True,2,Delta,2,Delta
BKG_19460,aaaaardf_s005_t004.pt,116,0,BACKGROUND,0.083,True,29,Beta,2,Delta
BKG_19461,aaaaardf_s005_t004.pt,117,0,BACKGROUND,0.0225,True,29,Beta,2,Delta
BKG_19462,aaaaardf_s005_t004.pt,118,0,BACKGROUND,0.0134,True,11,Alpha,2,Delta
BKG_19463,aaaaardf_s005_t004.pt,119,0,BACKGROUND,0.009,True,11,Alpha,2,Delta
BKG_19464,aaaaardf_s005_t004.pt,120,0,BACKGROUND,0.0066,True,11,Alpha,2,Delta
BKG_19465,aaaaardf_s005_t004.pt,121,0,BACKGROUND,0.0076,True,11,Alpha,2,Delta
BKG_19466,aaaaardf_s005_t005.pt,0,0,BACKGROUND,0.0189,True,2,Delta,2,Delta
BKG_19467,aaaaardf_s005_t005.pt,1,0,BACKGROUND,0.0533,True,2,Delta,2,Delta
BKG_19468,aaaaardf_s005_t005.pt,2,0,BACKGROUND,0.0375,True,2,Delta,2,Delta
BKG_19469,aaaaardf_s005_t005.pt,3,0,BACKGROUND,0.1827,True,2,Delta,2,Delta
BKG_19470,aaaaardf_s005_t005.pt,4,0,BACKGROUND,0.0528,True,2,Delta,2,Delta
BKG_19471,aaaaardf_s005_t005.pt,5,0,BACKGROUND,0.2171,True,2,Delta,2,Delta
BKG_19472,aaaaardf_s005_t005.pt,6,0,BACKGROUND,0.0972,True,39,Gamma,2,Delta
BKG_19473,aaaaardf_s005_t005.pt,7,0,BACKGROUND,0.0387,True,2,Delta,2,Delta
BKG_19474,aaaaardf_s005_t005.pt,8,0,BACKGROUND,0.0337,True,11,Alpha,2,Delta
BKG_19475,aaaaardf_s005_t005.pt,9,0,BACKGROUND,0.0167,True,2,Delta,2,Delta
BKG_19476,aaaaardf_s005_t005.pt,10,0,BACKGROUND,0.0409,True,11,Alpha,2,Delta
BKG_19477,aaaaardf_s005_t005.pt,11,0,BACKGROUND,0.0562,True,2,Delta,2,Delta
BKG_19478,aaaaardf_s005_t005.pt,12,0,BACKGROUND,0.0328,True,2,Delta,2,Delta
BKG_19479,aaaaardf_s005_t005.pt,13,0,BACKGROUND,0.1552,True,30,Beta,2,Delta
BKG_19480,aaaaardf_s005_t005.pt,14,0,BACKGROUND,0.07,True,2,Delta,2,Delta
BKG_19481,aaaaardf_s005_t005.pt,15,0,BACKGROUND,0.1389,True,30,Beta,2,Delta
BKG_19482,aaaaardf_s005_t005.pt,16,0,BACKGROUND,0.3841,True,2,Delta,2,Delta
BKG_19483,aaaaardf_s005_t005.pt,17,0,BACKGROUND,0.085,True,39,Gamma,2,Delta
BKG_19484,aaaaardf_s005_t005.pt,18,0,BACKGROUND,0.0131,True,2,Delta,2,Delta
BKG_19485,aaaaardf_s005_t005.pt,19,0,BACKGROUND,0.0426,True,2,Delta,2,Delta
BKG_19486,aaaaardf_s005_t005.pt,20,0,BACKGROUND,0.0397,True,2,Delta,2,Delta
BKG_19487,aaaaardf_s005_t005.pt,21,0,BACKGROUND,0.0203,True,2,Delta,2,Delta
BKG_19488,aaaaardf_s005_t005.pt,22,0,BACKGROUND,0.168,True,2,Delta,2,Delta
BKG_19489,aaaaardf_s005_t005.pt,23,0,BACKGROUND,0.0926,True,2,Delta,2,Delta
BKG_19490,aaaaardf_s005_t005.pt,24,0,BACKGROUND,0.1309,True,2,Delta,2,Delta
BKG_19491,aaaaardf_s005_t005.pt,25,0,BACKGROUND,0.0377,True,2,Delta,2,Delta
BKG_19492,aaaaardf_s005_t005.pt,26,0,BACKGROUND,0.0328,True,2,Delta,2,Delta
BKG_19493,aaaaardf_s005_t005.pt,27,0,BACKGROUND,0.0575,True,2,Delta,2,Delta
BKG_19494,aaaaardf_s005_t005.pt,28,0,BACKGROUND,0.0258,True,2,Delta,2,Delta
BKG_19495,aaaaardf_s005_t005.pt,29,0,BACKGROUND,0.0474,True,2,Delta,2,Delta
BKG_19496,aaaaardf_s005_t005.pt,30,0,BACKGROUND,0.0348,True,2,Delta,2,Delta
BKG_19497,aaaaardf_s005_t005.pt,31,0,BACKGROUND,0.1006,True,2,Delta,2,Delta
BKG_19498,aaaaardf_s005_t005.pt,32,0,BACKGROUND,0.085,True,2,Delta,2,Delta
BKG_19499,aaaaardf_s005_t005.pt,33,0,BACKGROUND,0.0788,True,39,Gamma,2,Delta
BKG_19500,aaaaardf_s005_t005.pt,34,0,BACKGROUND,0.0353,True,2,Delta,2,Delta
BKG_19501,aaaaardf_s005_t005.pt,35,0,BACKGROUND,0.0321,True,2,Delta,2,Delta
BKG_19502,aaaaardf_s005_t005.pt,36,0,BACKGROUND,0.0452,True,2,Delta,2,Delta
BKG_19503,aaaaardf_s005_t005.pt,37,0,BACKGROUND,0.0795,True,39,Gamma,2,Delta
BKG_19504,aaaaardf_s005_t005.pt,38,0,BACKGROUND,0.0938,True,2,Delta,2,Delta
BKG_19505,aaaaardf_s005_t005.pt,39,0,BACKGROUND,0.2454,True,2,Delta,2,Delta
BKG_19506,aaaaardf_s005_t005.pt,40,0,BACKGROUND,0.0923,True,2,Delta,2,Delta
BKG_19507,aaaaardf_s005_t005.pt,41,0,BACKGROUND,0.1528,True,39,Gamma,2,Delta
BKG_19508,aaaaardf_s005_t005.pt,42,0,BACKGROUND,0.1465,True,2,Delta,2,Delta
BKG_19509,aaaaardf_s005_t005.pt,43,0,BACKGROUND,0.0428,True,2,Delta,2,Delta
BKG_19510,aaaaardf_s005_t005.pt,44,0,BACKGROUND,0.0275,True,2,Delta,2,Delta
BKG_19511,aaaaardf_s005_t005.pt,45,0,BACKGROUND,0.1371,True,2,Delta,2,Delta
BKG_19512,aaaaardf_s005_t005.pt,46,0,BACKGROUND,0.0812,True,2,Delta,2,Delta
BKG_19513,aaaaardf_s005_t005.pt,47,0,BACKGROUND,0.1341,True,39,Gamma,2,Delta
BKG_19514,aaaaardf_s005_t005.pt,48,0,BACKGROUND,0.0945,True,39,Gamma,2,Delta
BKG_19515,aaaaardf_s005_t005.pt,49,0,BACKGROUND,0.0711,True,2,Delta,2,Delta
BKG_19516,aaaaardf_s005_t005.pt,50,0,BACKGROUND,0.0462,True,2,Delta,2,Delta
BKG_19517,aaaaardf_s005_t005.pt,51,0,BACKGROUND,0.0638,True,2,Delta,2,Delta
BKG_19518,aaaaardf_s005_t005.pt,52,0,BACKGROUND,0.1388,True,2,Delta,2,Delta
BKG_19519,aaaaardf_s005_t005.pt,53,0,BACKGROUND,0.0424,True,2,Delta,2,Delta
BKG_19520,aaaaardf_s005_t005.pt,54,0,BACKGROUND,0.0618,True,2,Delta,2,Delta
BKG_19521,aaaaardf_s005_t005.pt,55,0,BACKGROUND,0.1775,True,2,Delta,2,Delta
BKG_19522,aaaaardf_s005_t005.pt,56,0,BACKGROUND,0.1684,True,2,Delta,2,Delta
BKG_19523,aaaaardf_s005_t005.pt,57,0,BACKGROUND,0.0597,True,2,Delta,2,Delta
BKG_19524,aaaaardf_s005_t005.pt,58,0,BACKGROUND,0.0505,True,2,Delta,2,Delta
SEI_19525,aaaaardf_s005_t005.pt,59,1,BACKGROUND,0.4675,False,2,Delta,2,Delta
SEI_19526,aaaaardf_s005_t005.pt,60,1,BACKGROUND,0.1301,False,2,Delta,2,Delta
SEI_19527,aaaaardf_s005_t005.pt,61,1,BACKGROUND,0.0952,False,2,Delta,2,Delta
BKG_19528,aaaaardf_s005_t005.pt,62,0,BACKGROUND,0.0975,True,2,Delta,2,Delta
BKG_19529,aaaaardf_s005_t005.pt,63,0,BACKGROUND,0.1312,True,39,Gamma,2,Delta
BKG_19530,aaaaardf_s005_t005.pt,64,0,BACKGROUND,0.3258,True,2,Delta,2,Delta
BKG_19531,aaaaardf_s005_t005.pt,65,0,BACKGROUND,0.2392,True,39,Gamma,2,Delta
BKG_19532,aaaaardf_s005_t005.pt,66,0,BACKGROUND,0.0774,True,39,Gamma,2,Delta
BKG_19533,aaaaardf_s005_t005.pt,67,0,BACKGROUND,0.0246,True,2,Delta,2,Delta
BKG_19534,aaaaardf_s005_t005.pt,68,0,BACKGROUND,0.0262,True,2,Delta,2,Delta
BKG_19535,aaaaardf_s005_t005.pt,69,0,BACKGROUND,0.0761,True,2,Delta,2,Delta
BKG_19536,aaaaardf_s005_t005.pt,70,0,BACKGROUND,0.0329,True,2,Delta,2,Delta
BKG_19537,aaaaardf_s005_t005.pt,71,0,BACKGROUND,0.0319,True,2,Delta,2,Delta
BKG_19538,aaaaardf_s005_t005.pt,72,0,BACKGROUND,0.119,True,2,Delta,2,Delta
BKG_19539,aaaaardf_s005_t005.pt,73,0,BACKGROUND,0.0644,True,2,Delta,2,Delta
BKG_19540,aaaaardf_s005_t005.pt,74,0,BACKGROUND,0.1649,True,2,Delta,2,Delta
BKG_19541,aaaaardf_s005_t005.pt,75,0,BACKGROUND,0.1739,True,2,Delta,2,Delta
BKG_19542,aaaaardf_s005_t005.pt,76,0,BACKGROUND,0.0755,True,39,Gamma,2,Delta
BKG_19543,aaaaardf_s005_t005.pt,77,0,BACKGROUND,0.019,True,2,Delta,2,Delta
BKG_19544,aaaaardf_s005_t005.pt,78,0,BACKGROUND,0.0329,True,2,Delta,2,Delta
BKG_19545,aaaaardf_s005_t005.pt,79,0,BACKGROUND,0.0841,True,2,Delta,2,Delta
BKG_19546,aaaaardf_s005_t005.pt,80,0,BACKGROUND,0.0816,True,2,Delta,2,Delta
BKG_19547,aaaaardf_s005_t005.pt,81,0,BACKGROUND,0.0898,True,2,Delta,2,Delta
BKG_19548,aaaaardf_s005_t005.pt,82,0,BACKGROUND,0.0259,True,2,Delta,2,Delta
BKG_19549,aaaaardf_s005_t005.pt,83,0,BACKGROUND,0.0405,True,2,Delta,2,Delta
BKG_19550,aaaaardf_s005_t005.pt,84,0,BACKGROUND,0.1633,True,39,Gamma,2,Delta
BKG_19551,aaaaardf_s005_t005.pt,85,0,BACKGROUND,0.1385,True,2,Delta,2,Delta
BKG_19552,aaaaardf_s005_t005.pt,86,0,BACKGROUND,0.0357,True,2,Delta,2,Delta
BKG_19553,aaaaardf_s005_t005.pt,87,0,BACKGROUND,0.2229,True,2,Delta,2,Delta
BKG_19554,aaaaardf_s005_t005.pt,88,0,BACKGROUND,0.2018,True,2,Delta,2,Delta
BKG_19555,aaaaardf_s005_t005.pt,89,0,BACKGROUND,0.0609,True,11,Alpha,2,Delta
BKG_19556,aaaaardf_s005_t005.pt,90,0,BACKGROUND,0.1308,True,2,Delta,2,Delta
BKG_19557,aaaaardf_s005_t005.pt,91,0,BACKGROUND,0.056,True,2,Delta,2,Delta
BKG_19558,aaaaardf_s005_t005.pt,92,0,BACKGROUND,0.0965,True,2,Delta,2,Delta
BKG_19559,aaaaardf_s005_t005.pt,93,0,BACKGROUND,0.1379,True,2,Delta,2,Delta
BKG_19560,aaaaardf_s005_t005.pt,94,0,BACKGROUND,0.0811,True,2,Delta,2,Delta
BKG_19561,aaaaardf_s005_t005.pt,95,0,BACKGROUND,0.0263,True,11,Alpha,2,Delta
BKG_19562,aaaaardf_s005_t005.pt,96,0,BACKGROUND,0.0458,True,11,Alpha,2,Delta
BKG_19563,aaaaardf_s005_t005.pt,97,0,BACKGROUND,0.0563,True,11,Alpha,2,Delta
BKG_19564,aaaaardf_s005_t005.pt,98,0,BACKGROUND,0.0252,True,11,Alpha,2,Delta
BKG_19565,aaaaardf_s005_t005.pt,99,0,BACKGROUND,0.1584,True,2,Delta,2,Delta
BKG_19566,aaaaardf_s005_t005.pt,100,0,BACKGROUND,0.2085,True,2,Delta,2,Delta
BKG_19567,aaaaardf_s005_t005.pt,101,0,BACKGROUND,0.0823,True,39,Gamma,2,Delta
BKG_19568,aaaaardf_s005_t005.pt,102,0,BACKGROUND,0.0489,True,11,Alpha,2,Delta
BKG_19569,aaaaardf_s005_t005.pt,103,0,BACKGROUND,0.0355,True,2,Delta,2,Delta
BKG_19570,aaaaardf_s005_t005.pt,104,0,BACKGROUND,0.1043,True,2,Delta,2,Delta
BKG_19571,aaaaardf_s005_t005.pt,105,0,BACKGROUND,0.1652,True,39,Gamma,2,Delta
BKG_19572,aaaaardf_s005_t005.pt,106,0,BACKGROUND,0.1237,True,2,Delta,2,Delta
BKG_19573,aaaaardf_s005_t005.pt,107,0,BACKGROUND,0.0715,True,2,Delta,2,Delta
BKG_19574,aaaaardf_s005_t005.pt,108,0,BACKGROUND,0.1112,True,2,Delta,2,Delta
BKG_19575,aaaaardf_s005_t005.pt,109,0,BACKGROUND,0.0554,True,2,Delta,2,Delta
BKG_19576,aaaaardf_s005_t005.pt,110,0,BACKGROUND,0.0968,True,2,Delta,2,Delta
BKG_19577,aaaaardf_s005_t005.pt,111,0,BACKGROUND,0.0685,True,2,Delta,2,Delta
BKG_19578,aaaaardf_s005_t005.pt,112,0,BACKGROUND,0.1752,True,2,Delta,2,Delta
BKG_19579,aaaaardf_s005_t005.pt,113,0,BACKGROUND,0.3171,True,2,Delta,2,Delta
BKG_19580,aaaaardf_s005_t005.pt,114,0,BACKGROUND,0.168,True,39,Gamma,2,Delta
BKG_19581,aaaaardf_s005_t005.pt,115,0,SEIZURE,0.5522,False,39,Gamma,2,Delta
BKG_19582,aaaaardf_s005_t005.pt,116,0,BACKGROUND,0.1266,True,39,Gamma,2,Delta
BKG_19583,aaaaardf_s005_t005.pt,117,0,BACKGROUND,0.0319,True,2,Delta,2,Delta
BKG_19584,aaaaardf_s005_t005.pt,118,0,BACKGROUND,0.1015,True,2,Delta,2,Delta
BKG_19585,aaaaardf_s005_t005.pt,119,0,BACKGROUND,0.0495,True,2,Delta,2,Delta
BKG_19586,aaaaardf_s005_t006.pt,0,0,BACKGROUND,0.0378,True,11,Alpha,2,Delta
BKG_19587,aaaaardf_s005_t006.pt,1,0,BACKGROUND,0.0251,True,11,Alpha,2,Delta
BKG_19588,aaaaardf_s005_t006.pt,2,0,BACKGROUND,0.0309,True,2,Delta,2,Delta
BKG_19589,aaaaardf_s005_t006.pt,3,0,BACKGROUND,0.0042,True,11,Alpha,2,Delta
BKG_19590,aaaaardf_s005_t006.pt,4,0,BACKGROUND,0.0066,True,11,Alpha,2,Delta
BKG_19591,aaaaardf_s005_t006.pt,5,0,BACKGROUND,0.0064,True,11,Alpha,2,Delta
BKG_19592,aaaaardf_s005_t006.pt,6,0,BACKGROUND,0.0192,True,11,Alpha,2,Delta
BKG_19593,aaaaardf_s005_t006.pt,7,0,BACKGROUND,0.0263,True,11,Alpha,2,Delta
BKG_19594,aaaaardf_s005_t006.pt,8,0,BACKGROUND,0.0097,True,2,Delta,2,Delta
BKG_19595,aaaaardf_s005_t006.pt,9,0,BACKGROUND,0.0126,True,2,Delta,2,Delta
BKG_19596,aaaaardf_s005_t006.pt,10,0,BACKGROUND,0.0184,True,11,Alpha,2,Delta
BKG_19597,aaaaardf_s005_t006.pt,11,0,BACKGROUND,0.0085,True,11,Alpha,2,Delta
BKG_19598,aaaaardf_s005_t006.pt,12,0,BACKGROUND,0.0152,True,11,Alpha,2,Delta
BKG_19599,aaaaardf_s005_t006.pt,13,0,BACKGROUND,0.0142,True,11,Alpha,2,Delta
BKG_19600,aaaaardf_s005_t006.pt,14,0,BACKGROUND,0.0085,True,11,Alpha,2,Delta
BKG_19601,aaaaardf_s005_t006.pt,15,0,BACKGROUND,0.0144,True,11,Alpha,2,Delta
BKG_19602,aaaaardf_s005_t006.pt,16,0,BACKGROUND,0.0185,True,11,Alpha,2,Delta
BKG_19603,aaaaardf_s005_t006.pt,17,0,BACKGROUND,0.0208,True,11,Alpha,2,Delta
BKG_19604,aaaaardf_s005_t006.pt,18,0,BACKGROUND,0.0078,True,2,Delta,2,Delta
BKG_19605,aaaaardf_s005_t006.pt,19,0,BACKGROUND,0.0073,True,11,Alpha,2,Delta
BKG_19606,aaaaardf_s005_t006.pt,20,0,BACKGROUND,0.0112,True,11,Alpha,2,Delta
BKG_19607,aaaaardf_s005_t006.pt,21,0,BACKGROUND,0.0104,True,11,Alpha,2,Delta
BKG_19608,aaaaardf_s005_t006.pt,22,0,BACKGROUND,0.0108,True,11,Alpha,2,Delta
BKG_19609,aaaaardf_s005_t006.pt,23,0,BACKGROUND,0.0086,True,21,Beta,2,Delta
BKG_19610,aaaaardf_s005_t006.pt,24,0,BACKGROUND,0.0194,True,11,Alpha,2,Delta
BKG_19611,aaaaardf_s005_t006.pt,25,0,BACKGROUND,0.0159,True,11,Alpha,2,Delta
BKG_19612,aaaaardf_s005_t006.pt,26,0,BACKGROUND,0.0367,True,11,Alpha,2,Delta
BKG_19613,aaaaardf_s005_t006.pt,27,0,BACKGROUND,0.0091,True,11,Alpha,2,Delta
BKG_19614,aaaaardf_s005_t006.pt,28,0,BACKGROUND,0.0071,True,11,Alpha,2,Delta
BKG_19615,aaaaardf_s005_t006.pt,29,0,BACKGROUND,0.0181,True,11,Alpha,2,Delta
BKG_19616,aaaaardf_s005_t006.pt,30,0,BACKGROUND,0.0166,True,11,Alpha,2,Delta
BKG_19617,aaaaardf_s005_t006.pt,31,0,BACKGROUND,0.0121,True,11,Alpha,2,Delta
BKG_19618,aaaaardf_s005_t006.pt,32,0,BACKGROUND,0.0048,True,2,Delta,2,Delta
BKG_19619,aaaaardf_s005_t006.pt,33,0,BACKGROUND,0.0074,True,11,Alpha,2,Delta
BKG_19620,aaaaardf_s005_t006.pt,34,0,BACKGROUND,0.0203,True,11,Alpha,2,Delta
BKG_19621,aaaaardf_s005_t006.pt,35,0,BACKGROUND,0.0064,True,2,Delta,2,Delta
BKG_19622,aaaaardf_s005_t006.pt,36,0,BACKGROUND,0.0181,True,11,Alpha,2,Delta
BKG_19623,aaaaardf_s005_t006.pt,37,0,BACKGROUND,0.0212,True,11,Alpha,2,Delta
BKG_19624,aaaaardf_s005_t006.pt,38,0,BACKGROUND,0.0251,True,29,Beta,2,Delta
BKG_19625,aaaaardf_s005_t006.pt,39,0,BACKGROUND,0.0225,True,29,Beta,2,Delta
BKG_19626,aaaaardf_s005_t006.pt,40,0,BACKGROUND,0.0075,True,11,Alpha,2,Delta
BKG_19627,aaaaardf_s005_t006.pt,41,0,BACKGROUND,0.0069,True,11,Alpha,2,Delta
BKG_19628,aaaaardf_s005_t006.pt,42,0,BACKGROUND,0.0027,True,11,Alpha,2,Delta
BKG_19629,aaaaardf_s005_t006.pt,43,0,BACKGROUND,0.0045,True,11,Alpha,2,Delta
BKG_19630,aaaaardf_s005_t006.pt,44,0,BACKGROUND,0.0082,True,29,Beta,2,Delta
BKG_19631,aaaaardf_s005_t006.pt,45,0,BACKGROUND,0.0074,True,11,Alpha,2,Delta
BKG_19632,aaaaardf_s005_t006.pt,46,0,BACKGROUND,0.0143,True,21,Beta,2,Delta
BKG_19633,aaaaardf_s005_t006.pt,47,0,BACKGROUND,0.0076,True,11,Alpha,2,Delta
BKG_19634,aaaaardf_s005_t006.pt,48,0,BACKGROUND,0.0146,True,2,Delta,2,Delta
BKG_19635,aaaaardf_s005_t006.pt,49,0,BACKGROUND,0.0072,True,11,Alpha,2,Delta
BKG_19636,aaaaardf_s005_t006.pt,50,0,BACKGROUND,0.0052,True,11,Alpha,2,Delta
BKG_19637,aaaaardf_s005_t006.pt,51,0,BACKGROUND,0.006,True,11,Alpha,2,Delta
BKG_19638,aaaaardf_s005_t006.pt,52,0,BACKGROUND,0.0065,True,2,Delta,2,Delta
BKG_19639,aaaaardf_s005_t006.pt,53,0,BACKGROUND,0.0213,True,2,Delta,2,Delta
BKG_19640,aaaaardf_s005_t006.pt,54,0,BACKGROUND,0.0086,True,2,Delta,2,Delta
BKG_19641,aaaaardf_s005_t006.pt,55,0,BACKGROUND,0.0096,True,21,Beta,2,Delta
BKG_19642,aaaaardf_s005_t006.pt,56,0,BACKGROUND,0.0099,True,11,Alpha,2,Delta
BKG_19643,aaaaardf_s005_t006.pt,57,0,BACKGROUND,0.0118,True,11,Alpha,2,Delta
BKG_19644,aaaaardf_s005_t006.pt,58,0,BACKGROUND,0.0183,True,11,Alpha,2,Delta
SEI_19645,aaaaardf_s005_t006.pt,59,1,BACKGROUND,0.0236,False,2,Delta,2,Delta
SEI_19646,aaaaardf_s005_t006.pt,60,1,BACKGROUND,0.0742,False,29,Beta,2,Delta
SEI_19647,aaaaardf_s005_t006.pt,61,1,BACKGROUND,0.0439,False,2,Delta,2,Delta
SEI_19648,aaaaardf_s005_t006.pt,62,1,BACKGROUND,0.0115,False,2,Delta,2,Delta
SEI_19649,aaaaardf_s005_t006.pt,63,1,BACKGROUND,0.026,False,11,Alpha,2,Delta
BKG_19650,aaaaardf_s005_t006.pt,64,0,BACKGROUND,0.0082,True,2,Delta,2,Delta
BKG_19651,aaaaardf_s005_t006.pt,65,0,BACKGROUND,0.0056,True,11,Alpha,2,Delta
BKG_19652,aaaaardf_s005_t006.pt,66,0,BACKGROUND,0.0069,True,2,Delta,2,Delta
BKG_19653,aaaaardf_s005_t006.pt,67,0,BACKGROUND,0.0055,True,21,Beta,2,Delta
BKG_19654,aaaaardf_s005_t006.pt,68,0,BACKGROUND,0.0073,True,21,Beta,2,Delta
BKG_19655,aaaaardf_s005_t006.pt,69,0,BACKGROUND,0.004,True,21,Beta,2,Delta
BKG_19656,aaaaardf_s005_t006.pt,70,0,BACKGROUND,0.0112,True,29,Beta,2,Delta
BKG_19657,aaaaardf_s005_t006.pt,71,0,BACKGROUND,0.0162,True,11,Alpha,2,Delta
BKG_19658,aaaaardf_s005_t006.pt,72,0,BACKGROUND,0.0076,True,11,Alpha,2,Delta
BKG_19659,aaaaardf_s005_t006.pt,73,0,BACKGROUND,0.004,True,29,Beta,2,Delta
BKG_19660,aaaaardf_s005_t006.pt,74,0,BACKGROUND,0.0034,True,11,Alpha,2,Delta
BKG_19661,aaaaardf_s005_t006.pt,75,0,BACKGROUND,0.0068,True,2,Delta,2,Delta
BKG_19662,aaaaardf_s005_t006.pt,76,0,BACKGROUND,0.0073,True,11,Alpha,2,Delta
BKG_19663,aaaaardf_s005_t006.pt,77,0,BACKGROUND,0.0063,True,11,Alpha,2,Delta
BKG_19664,aaaaardf_s005_t006.pt,78,0,BACKGROUND,0.0126,True,11,Alpha,2,Delta
BKG_19665,aaaaardf_s005_t006.pt,79,0,BACKGROUND,0.0163,True,11,Alpha,2,Delta
BKG_19666,aaaaardf_s005_t006.pt,80,0,BACKGROUND,0.012,True,21,Beta,2,Delta
BKG_19667,aaaaardf_s005_t006.pt,81,0,BACKGROUND,0.0175,True,11,Alpha,2,Delta
BKG_19668,aaaaardf_s005_t006.pt,82,0,BACKGROUND,0.0191,True,29,Beta,2,Delta
BKG_19669,aaaaardf_s005_t006.pt,83,0,BACKGROUND,0.0063,True,21,Beta,2,Delta
BKG_19670,aaaaardf_s005_t006.pt,84,0,BACKGROUND,0.0052,True,11,Alpha,2,Delta
BKG_19671,aaaaardf_s005_t006.pt,85,0,BACKGROUND,0.0133,True,11,Alpha,2,Delta
BKG_19672,aaaaardf_s005_t006.pt,86,0,BACKGROUND,0.0129,True,2,Delta,2,Delta
BKG_19673,aaaaardf_s005_t006.pt,87,0,BACKGROUND,0.005,True,2,Delta,2,Delta
BKG_19674,aaaaardf_s005_t006.pt,88,0,BACKGROUND,0.0209,True,29,Beta,2,Delta
BKG_19675,aaaaardf_s005_t006.pt,89,0,BACKGROUND,0.035,True,21,Beta,2,Delta
BKG_19676,aaaaardf_s005_t006.pt,90,0,BACKGROUND,0.0057,True,21,Beta,2,Delta
BKG_19677,aaaaardf_s005_t006.pt,91,0,BACKGROUND,0.1072,True,29,Beta,2,Delta
BKG_19678,aaaaardf_s005_t006.pt,92,0,BACKGROUND,0.0517,True,29,Beta,2,Delta
BKG_19679,aaaaardf_s005_t006.pt,93,0,BACKGROUND,0.0052,True,11,Alpha,2,Delta
BKG_19680,aaaaardf_s005_t006.pt,94,0,BACKGROUND,0.011,True,2,Delta,2,Delta
BKG_19681,aaaaardf_s005_t006.pt,95,0,BACKGROUND,0.0062,True,2,Delta,2,Delta
BKG_19682,aaaaardf_s005_t006.pt,96,0,BACKGROUND,0.0051,True,2,Delta,2,Delta
BKG_19683,aaaaardf_s005_t006.pt,97,0,BACKGROUND,0.0313,True,29,Beta,2,Delta
BKG_19684,aaaaardf_s005_t006.pt,98,0,BACKGROUND,0.0183,True,21,Beta,2,Delta
SEI_19685,aaaaardf_s005_t006.pt,99,1,BACKGROUND,0.0112,False,21,Beta,2,Delta
SEI_19686,aaaaardf_s005_t006.pt,100,1,BACKGROUND,0.0086,False,11,Alpha,2,Delta
SEI_19687,aaaaardf_s005_t006.pt,101,1,BACKGROUND,0.006,False,21,Beta,2,Delta
SEI_19688,aaaaardf_s005_t006.pt,102,1,BACKGROUND,0.0063,False,12,Alpha,2,Delta
BKG_19689,aaaaardf_s005_t006.pt,103,0,BACKGROUND,0.0178,True,11,Alpha,2,Delta
BKG_19690,aaaaardf_s005_t006.pt,104,0,BACKGROUND,0.0043,True,2,Delta,2,Delta
BKG_19691,aaaaardf_s005_t006.pt,105,0,BACKGROUND,0.0068,True,29,Beta,2,Delta
BKG_19692,aaaaardf_s005_t006.pt,106,0,BACKGROUND,0.0065,True,11,Alpha,2,Delta
BKG_19693,aaaaardf_s005_t006.pt,107,0,BACKGROUND,0.0061,True,2,Delta,2,Delta
BKG_19694,aaaaardf_s005_t006.pt,108,0,BACKGROUND,0.0111,True,11,Alpha,2,Delta
BKG_19695,aaaaardf_s005_t006.pt,109,0,BACKGROUND,0.0185,True,2,Delta,2,Delta
BKG_19696,aaaaardf_s005_t006.pt,110,0,BACKGROUND,0.0112,True,2,Delta,2,Delta
BKG_19697,aaaaardf_s005_t006.pt,111,0,BACKGROUND,0.0128,True,2,Delta,2,Delta
BKG_19698,aaaaardf_s005_t006.pt,112,0,BACKGROUND,0.0195,True,21,Beta,2,Delta
BKG_19699,aaaaardf_s005_t006.pt,113,0,BACKGROUND,0.0306,True,29,Beta,2,Delta
